case,agent,type,group,is_demand,scenario_year,probability,welfare
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,3,0.06666666666666667,-1.268043530325483e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,4,0.06666666666666667,-6.12801591016485e7
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,5,0.06666666666666667,-1.306280176897821e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,6,0.06666666666666667,-1.306280176796874e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,7,0.06666666666666667,-805297.2100898316
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,8,0.06666666666666667,-1.271685629798501e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,9,0.06666666666666667,-1.271685629672081e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,10,0.06666666666666667,-2.7907807283417203e7
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,11,0.06666666666666667,-1.220948798288905e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,12,0.06666666666666667,-1.2209487982829978e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,13,0.06666666666666667,-3.60034865606093e7
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,14,0.06666666666666667,-1.1868190907355428e9
green_social_planner,Gen_Conv_Biomass,Conventional,conventional,false,15,0.06666666666666667,-1.1868190905261097e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,1,0.06666666666666667,-7.721419334188569e8
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,2,0.06666666666666667,-1.3051420690508387e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,3,0.06666666666666667,-1.8381424760917192e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,4,0.06666666666666667,-7.721422070965691e8
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,5,0.06666666666666667,-1.3051422489441774e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,6,0.06666666666666667,-1.8381426488900068e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,7,0.06666666666666667,-7.721421728842188e8
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,8,0.06666666666666667,-1.3051422317939396e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,9,0.06666666666666667,-1.8381426083274775e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,10,0.06666666666666667,-7.721469201709538e8
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,11,0.06666666666666667,-1.3051508850285268e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,12,0.06666666666666667,-1.8381548288828487e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,13,0.06666666666666667,-7.721423023921522e8
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,14,0.06666666666666667,-1.3051419542346296e9
green_social_planner,Offtaker_Grey,GreyOfftaker,offtaker_grey,false,15,0.06666666666666667,-1.8381424150988128e9
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,1,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,2,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,3,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,4,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,5,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,6,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,7,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,8,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,9,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,10,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,11,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,12,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,13,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,14,0.06666666666666667,-0.0
green_social_planner,Offtaker_Import,EPImporter,offtaker_import,false,15,0.06666666666666667,-0.0
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,1,0.06666666666666667,3.530703001672233e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,2,0.06666666666666667,3.2947681933898133e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,3,0.06666666666666667,3.294377808656795e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,4,0.06666666666666667,3.1128026415669024e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,5,0.06666666666666667,2.960175846248036e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,6,0.06666666666666667,2.9666583755601734e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,7,0.06666666666666667,3.365969391137173e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,8,0.06666666666666667,3.0829467185453165e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,9,0.06666666666666667,3.0866577764625525e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,10,0.06666666666666667,3.3617640525270516e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,11,0.06666666666666667,3.181068823141881e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,12,0.06666666666666667,3.176325608731184e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,13,0.06666666666666667,3.679382117265248e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,14,0.06666666666666667,3.21909480032657e8
green_social_planner,Demand_GC_Elec_01,GC_Demand,gc_demand,true,15,0.06666666666666667,3.226847288261366e8
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,1,0.06666666666666667,-5.253595893424021e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,2,0.06666666666666667,-5.253596298371084e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,3,0.06666666666666667,-5.253596250030731e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,4,0.06666666666666667,-5.253595600231729e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,5,0.06666666666666667,-5.253596106036597e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,6,0.06666666666666667,-5.25359611778538e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,7,0.06666666666666667,-5.253595555910852e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,8,0.06666666666666667,-5.253596125529573e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,9,0.06666666666666667,-5.253596149519496e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,10,0.06666666666666667,-5.253587092857155e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,11,0.06666666666666667,-5.25358710043487e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,12,0.06666666666666667,-5.253587100639582e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,13,0.06666666666666667,-5.253595417200567e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,14,0.06666666666666667,-5.253596420641577e9
green_social_planner,Green_Coalition,GreenCoalition,green_coalition,false,15,0.06666666666666667,-5.253596297112416e9
